id,rid, day, timing ,starttime,endtime
4421,632,Fri,12 Noon to 3:30 PM,12:00 PM,3:30 PM
4422,632,Sat,12 Noon to 3:30 PM,12:00 PM,3:30 PM
4423,632,Sun,12 Noon to 3:30 PM,12:00 PM,3:30 PM
4424,633,Mon,12 Noon to 11:30 PM,12:00 PM,11:30 PM
4425,633,Tue,12 Noon to 11:30 PM,12:00 PM,11:30 PM
4426,633,Wed,12 Noon to 11:30 PM,12:00 PM,11:30 PM
4427,633,Thu,12 Noon to 11:30 PM,12:00 PM,11:30 PM
4428,633,Fri,12 Noon to 11:30 PM,12:00 PM,11:30 PM
4429,633,Sat,12 Noon to 11:30 PM,12:00 PM,11:30 PM
4430,633,Sun,12 Noon to 11:30 PM,12:00 PM,11:30 PM
4431,634,Mon,12:30 PM to 12:30 AM,12:30 PM,12:30 AM
4432,634,Tue,12:30 PM to 12:30 AM,12:30 PM,12:30 AM
4433,634,Wed,12:30 PM to 12:30 AM,12:30 PM,12:30 AM
4434,634,Thu,12:30 PM to 12:30 AM,12:30 PM,12:30 AM
4435,634,Fri,12:30 PM to 12:30 AM,12:30 PM,12:30 AM
4436,634,Sat,12:30 PM to 12:30 AM,12:30 PM,12:30 AM
4437,634,Sun,12:30 PM to 12:30 AM,12:30 PM,12:30 AM
4438,635,Mon,11:30 AM to 11 PM,11:30 AM,11:00 PM
4439,635,Tue,11 AM to 11 PM,11:00 AM,11:00 PM
4440,635,Wed,11 AM to 11 PM,11:00 AM,11:00 PM
4441,635,Thu,11 AM to 11 PM,11:00 AM,11:00 PM
4442,635,Fri,11 AM to 11 PM,11:00 AM,11:00 PM
4443,635,Sat,11 AM to 11:45 PM,11:00 AM,11:45 PM
4444,635,Sun,11 AM to 11:45 PM,11:00 AM,11:45 PM
4445,636,Mon,12 Noon to 11 PM,11:00 AM,11:00 PM
4446,636,Tue,12 Noon to 11 PM,12:00 PM,11:00 PM
4447,636,Wed,12 Noon to 11 PM,12:00 PM,11:00 PM
4448,636,Thu,12 Noon to 11 PM,12:00 PM,11:00 PM
4449,636,Fri,12 Noon to 11 PM,12:00 PM,11:00 PM
4450,636,Sat,12 Noon to 11 PM,12:00 PM,11:00 PM
4451,636,Sun,12 Noon to 11 PM,12:00 PM,11:00 PM
4452,637,Mon,12 Noon to 11:45 PM,12:00 PM,11:45 PM
4453,637,Tue,12 Noon to 11:45 PM,12:00 PM,11:45 PM
4454,637,Wed,12 Noon to 11:45 PM,12:00 PM,11:45 PM
4455,637,Thu,12 Noon to 11:45 PM,12:00 PM,11:45 PM
4456,637,Fri,12 Noon to 11:45 PM,12:00 PM,11:45 PM
4457,637,Sat,12 Noon to 11:45 PM,12:00 PM,11:45 PM
4458,637,Sun,12 Noon to 11:45 PM,12:00 PM,11:45 PM
4459,638,Mon,12 Noon to 3:30 PM,12:00 PM,3:30 PM
4460,638,Tue,12 Noon to 3:30 PM,12:00 PM,3:30 PM
4461,638,Wed,12 Noon to 3:30 PM,12:00 PM,3:30 PM
4462,638,Thu,12 Noon to 3:30 PM,12:00 PM,3:30 PM
4463,638,Fri,12 Noon to 3:30 PM,12:00 PM,3:30 PM
4464,638,Sat,12 Noon to 3:30 PM,12:00 PM,3:30 PM
4465,638,Sun,12 Noon to 3:30 PM,12:00 PM,3:30 PM
4466,639,Mon,7:30 AM to 9 PM,7:30 AM,9:00 PM
4467,639,Tue,7:30 AM to 9 PM,7:30 AM,9:00 PM
4468,639,Wed,7:30 AM to 9 PM,7:30 AM,9:00 PM
4469,639,Thu,7:30 AM to 9 PM,7:30 AM,9:00 PM
4470,639,Fri,7:30 AM to 9 PM,7:30 AM,9:00 PM
4471,639,Sat,7:30 AM to 9 PM,7:30 AM,9:00 PM
4472,639,Sun,7:30 AM to 9 PM,7:30 AM,9:00 PM
4473,640,Mon,5 PM to 1:30 AM,5:00 PM,1:30 AM
4474,640,Tue,4 PM to 1:30 AM,4:00 PM,1:30 AM
4475,640,Wed,4 PM to 1:30 AM,4:00 PM,1:30 AM
4476,640,Thu,4 PM to 1:30 AM,4:00 PM,1:30 AM
4477,640,Fri,4 PM to 1:30 AM,4:00 PM,1:30 AM
4478,640,Sat,5 PM to 1:30 AM,5:00 PM,1:30 AM
4479,640,Sun,5 PM to 1:30 AM,5:00 PM,1:30 AM
4480,641,Mon,12 Noon to 11:30 PM,12:00 PM,11:30 PM
4481,641,Tue,12 Noon to 11:30 PM,12:00 PM,11:30 PM
4482,641,Wed,12 Noon to 11:30 PM,12:00 PM,11:30 PM
4483,641,Thu,12 Noon to 11:30 PM,12:00 PM,11:30 PM
4484,641,Fri,12 Noon to 1 AM,12:00 PM,1:00 AM
4485,641,Sat,12 Noon to 1 AM,12:00 PM,1:00 AM
4486,641,Sun,12 Noon to 12:30 AM,12:00 PM,12:30 AM
4487,642,Mon,7 AM to 12 Midnight,7:00 AM,12:00 AM
4488,642,Tue,7 AM to 12 Midnight,7:00 AM,12:00 AM
4489,642,Wed,7 AM to 12 Midnight,7:00 AM,12:00 AM
4490,642,Thu,7 AM to 12 Midnight,7:00 AM,12:00 AM
4491,642,Fri,7 AM to 1:30 AM,7:00 AM,1:30 AM
4492,642,Sat,7 AM to 1:30 AM,7:00 AM,1:30 AM
4493,642,Sun,7 AM to 12 Midnight,7:00 AM,12:00 AM
4494,643,Mon,12 Noon to 12 Midnight,12:00 PM,12:00 AM
4495,643,Tue,12 Noon to 12 Midnight,12:00 PM,12:00 AM
4496,643,Wed,12 Noon to 12 Midnight,12:00 PM,12:00 AM
4497,643,Thu,12 Noon to 12 Midnight,12:00 PM,12:00 AM
4498,643,Fri,12 Noon to 12 Midnight,12:00 PM,12:00 AM
4499,643,Sat,12 Noon to 12 Midnight,12:00 PM,12:00 AM
4500,643,Sun,12 Noon to 12 Midnight,12:00 PM,12:00 AM
4501,644,Mon,12:30 PM to 12:30 AM,12:30 PM,12:30 AM
4502,644,Tue,12:30 PM to 12:30 AM,12:30 PM,12:30 AM
4503,644,Wed,12:30 PM to 12:30 AM,12:30 PM,12:30 AM
4504,644,Thu,12:30 PM to 12:30 AM,12:30 PM,12:30 AM
4505,644,Fri,12:30 PM to 12:30 AM,12:30 PM,12:30 AM
4506,644,Sat,12:30 PM to 12:30 AM,12:30 PM,12:30 AM
4507,644,Sun,12:30 PM to 12:30 AM,12:30 PM,12:30 AM
4508,645,Mon,12 Noon to 12:30 AM,12:00 PM,12:30 AM
4509,645,Tue,12 Noon to 12:30 AM,12:00 PM,12:30 AM
4510,645,Wed,12 Noon to 12:30 AM,12:00 PM,12:30 AM
4511,645,Thu,12 Noon to 12:30 AM,12:00 PM,12:30 AM
4512,645,Fri,12 Noon to 12:30 AM,12:00 PM,12:30 AM
4513,645,Sat,12 Noon to 12:30 AM,12:00 PM,12:30 AM
4514,645,Sun,12 Noon to 12:30 AM,12:00 PM,12:30 AM
4515,646,Mon,9 AM to 12 Midnight,9:00 AM,12:00 AM
4516,646,Tue,9 AM to 12 Midnight,9:00 AM,12:00 AM
4517,646,Wed,9 AM to 12 Midnight,9:00 AM,12:00 AM
4518,646,Thu,9 AM to 12 Midnight,9:00 AM,12:00 AM
4519,646,Fri,9 AM to 12 Midnight,9:00 AM,12:00 AM
4520,646,Sat,9 AM to 12 Midnight,9:00 AM,12:00 AM
4521,646,Sun,9 AM to 12 Midnight,9:00 AM,12:00 AM
4522,647,Mon,11 AM to 11 PM,11:00 AM,11:00 PM
4523,647,Tue,11 AM to 11 PM,11:00 AM,11:00 PM
4524,647,Wed,11 AM to 11 PM,11:00 AM,11:00 PM
4525,647,Thu,11 AM to 11 PM,11:00 AM,11:00 PM
4526,647,Fri,11 AM to 11 PM,11:00 AM,11:00 PM
4527,647,Sat,11 AM to 11 PM,11:00 AM,11:00 PM
4528,647,Sun,11 AM to 11 PM,11:00 AM,11:00 PM
4529,648,Mon,12 Noon to 12 Midnight,12:00 PM,12:00 AM
4530,648,Tue,12 Noon to 12 Midnight,12:00 PM,12:00 AM
4531,648,Wed,12 Noon to 12 Midnight,12:00 PM,12:00 AM
4532,648,Thu,12 Noon to 12 Midnight,12:00 PM,12:00 AM
4533,648,Fri,12 Noon to 12 Midnight,12:00 PM,12:00 AM
4534,648,Sat,12 Noon to 12 Midnight,12:00 PM,12:00 AM
4535,648,Sun,12 Noon to 12 Midnight,12:00 PM,12:00 AM
4536,649,Mon,8 AM to 12 Midnight,8:00 AM,12:00 AM
4537,649,Tue,8 AM to 12 Midnight,8:00 AM,12:00 AM
4538,649,Wed,8 AM to 12 Midnight,8:00 AM,12:00 AM
4539,649,Thu,8 AM to 12 Midnight,8:00 AM,12:00 AM
4540,649,Fri,8 AM to 12 Midnight,8:00 AM,12:00 AM
4541,649,Sat,8 AM to 12 Midnight,8:00 AM,12:00 AM
4542,649,Sun,8 AM to 12 Midnight,8:00 AM,12:00 AM
4543,650,Mon,7 AM to 11 PM,7:00 AM,11:00 PM
4544,650,Tue,7 AM to 11:2 PM,7:00 AM,11:00 PM
4545,650,Wed,7 AM to 11:2 PM,7:00 AM,11:00 PM
4546,650,Thu,7 AM to 11:3 PM,7:00 AM,11:00 PM
4547,650,Fri,7 AM to 11:3 PM,7:00 AM,11:00 PM
4548,650,Sat,7 AM to 11:3 PM,7:00 AM,11:00 PM
4549,650,Sun,7 AM to 11:4 PM,7:00 AM,11:00 PM
4550,651,Mon,11 AM to 1 AM,11:00 AM,1:00 AM
4551,651,Tue,11 AM to 1 AM,11:00 AM,1:00 AM
4552,651,Wed,11 AM to 1 AM,11:00 AM,1:00 AM
4553,651,Thu,11 AM to 1 AM,11:00 AM,1:00 AM
4554,651,Fri,11 AM to 1 AM,11:00 AM,1:00 AM
4555,651,Sat,11 AM to 1 AM,11:00 AM,1:00 AM
4556,651,Sun,11 AM to 1 AM,11:00 AM,1:00 AM
4557,652,Mon,12:30 PM to 3:30 PM,12:30 PM,3:30 PM
4558,652,Tue,12:30 PM to 3:30 PM,12:30 PM,3:30 PM
4559,652,Wed,12:30 PM to 3:30 PM,12:30 PM,3:30 PM
4560,652,Thu,12:30 PM to 3:30 PM,12:30 PM,3:30 PM
4561,652,Fri,12:30 PM to 3:30 PM,12:30 PM,3:30 PM
4562,652,Sat,12:30 PM to 3:30 PM,12:30 PM,3:30 PM
4563,652,Sun,12:30 PM to 3:30 PM,12:30 PM,3:30 PM
4564,653,Mon,11:30 AM to 11:30 PM,11:30 AM,11:30 PM
4565,653,Tue,11:30 AM to 11:30 PM,11:30 AM,11:30 PM
4566,653,Wed,11:30 AM to 11:30 PM,11:30 AM,11:30 PM
4567,653,Thu,11:30 AM to 11:30 PM,11:30 AM,11:30 PM
4568,653,Fri,11:30 AM to 11:30 PM,11:30 AM,11:30 PM
4569,653,Sat,11:30 AM to 11:30 PM,11:30 AM,11:30 PM
4570,653,Sun,11:30 AM to 11:30 PM,11:30 AM,11:30 PM
4571,654,Mon,11 AM to 2 AM,11:00 AM,2:00 AM
4572,654,Tue,11 AM to 2 AM,11:00 AM,2:00 AM
4573,654,Wed,11 AM to 2 AM,11:00 AM,2:00 AM
4574,654,Thu,11 AM to 2 AM,11:00 AM,2:00 AM
4575,654,Fri,11 AM to 3 AM,11:00 AM,3:00 AM
4576,654,Sat,11 AM to 3 AM,11:00 AM,3:00 AM
4577,654,Sun,11 AM to 3 AM,11:00 AM,3:00 AM
4578,655,Mon,6:30 PM to 1:30 AM,6:30 PM,1:30 AM
4579,655,Tue,6:30 PM to 1:30 AM,6:30 PM,1:30 AM
4580,655,Wed,6:30 PM to 1:30 AM,6:30 PM,1:30 AM
4581,655,Thu,6:30 PM to 1:30 AM,6:30 PM,1:30 AM
4582,655,Fri,6:30 PM to 1:30 AM,6:30 PM,1:30 AM
4583,655,Sat,6:30 PM to 1:30 AM,6:30 PM,1:30 AM
4584,655,Sun,6:30 PM to 1:30 AM,6:30 PM,1:30 AM
4585,656,Mon,12 Noon to 3:30 PM,12:00 PM,3:30 PM
4586,656,Tue,12 Noon to 3:30 PM,12:00 PM,3:30 PM
4587,656,Wed,12 Noon to 3:30 PM,12:00 PM,3:30 PM
4588,656,Thu,12 Noon to 3:30 PM,12:00 PM,3:30 PM
4589,656,Fri,12 Noon to 3:30 PM,12:00 PM,3:30 PM
4590,656,Sat,12 Noon to 3:30 PM,12:00 PM,3:30 PM
4591,656,Sun,12 Noon to 3:30 PM,12:00 PM,3:30 PM
4592,657,Mon,12 Noon to 11 PM,12:00 PM,11:00 PM
4593,657,Tue,12 Noon to 11 PM,12:00 PM,11:00 PM
4594,657,Wed,12 Noon to 11 PM,12:00 PM,11:00 PM
4595,657,Thu,12 Noon to 11 PM,12:00 PM,11:00 PM
4596,657,Fri,12 Noon to 11 PM,12:00 PM,11:00 PM
4597,657,Sat,12 Noon to 11 PM,12:00 PM,11:00 PM
4598,657,Sun,12 Noon to 11 PM,12:00 PM,11:00 PM
4599,658,Mon,9 AM to 12:30 AM,9:00 AM,12:30 AM
4600,658,Tue,9 AM to 12:30 AM,9:00 AM,12:30 AM
4601,658,Wed,9 AM to 12:30 AM,9:00 AM,12:30 AM
4602,658,Thu,9 AM to 12:30 AM,9:00 AM,12:30 AM
4603,658,Fri,9 AM to 12:30 AM,9:00 AM,12:30 AM
4604,658,Sat,9 AM to 12:30 AM,9:00 AM,12:30 AM
4605,658,Sun,9 AM to 12:30 AM,9:00 AM,12:30 AM
4606,659,Mon,12 Noon to 3:30 PM,12:00 PM,3:30 PM
4607,659,Tue,12 Noon to 3:30 PM,12:00 PM,3:30 PM
4608,659,Wed,12 Noon to 3:30 PM,12:00 PM,3:30 PM
4609,659,Thu,12 Noon to 3:30 PM,12:00 PM,3:30 PM
4610,659,Fri,12 Noon to 3:30 PM,12:00 PM,3:30 PM
4611,659,Sat,12 Noon to 3:30 PM,12:00 PM,3:30 PM
4612,659,Sun,12 Noon to 3:30 PM,12:00 PM,3:30 PM
4613,660,Mon,12 Noon to 12 Midnight,12:00 PM,12:00 AM
4614,660,Tue,12 Noon to 12 Midnight,12:00 PM,12:00 AM
4615,660,Wed,12 Noon to 12 Midnight,12:00 PM,12:00 AM
4616,660,Thu,12 Noon to 12 Midnight,12:00 PM,12:00 AM
4617,660,Fri,12 Noon to 12 Midnight,12:00 PM,12:00 AM
4618,660,Sat,12 Noon to 12 Midnight,12:00 PM,12:00 AM
4619,660,Sun,12 Noon to 12 Midnight,12:00 PM,12:00 AM
4620,661,Mon,12 Noon to 3 AM,12:00 PM,3:00 AM
4621,661,Tue,12 Noon to 3 AM,12:00 PM,3:00 AM
4622,661,Wed,12 Noon to 3 AM,12:00 PM,3:00 AM
4623,661,Thu,12 Noon to 3 AM,12:00 PM,3:00 AM
4624,661,Fri,12 Noon to 3 AM,12:00 PM,3:00 AM
4625,661,Sat,12 Noon to 3 AM,12:00 PM,3:00 AM
4626,661,Sun,12 Noon to 3 AM,12:00 PM,3:00 AM
4627,662,Mon,7:30 PM to 11:30 PM,7:30 PM,11:30 PM
4628,662,Tue,7:30 PM to 11:30 PM,7:30 PM,11:30 PM
4629,662,Wed,7:30 PM to 11:30 PM,7:30 PM,11:30 PM
4630,662,Thu,7:30 PM to 11:30 PM,7:30 PM,11:30 PM
4631,662,Fri,7:30 PM to 11:30 PM,7:30 PM,11:30 PM
4632,662,Sat,7:30 PM to 11:30 PM,7:30 PM,11:30 PM
4633,662,Sun,7:30 PM to 11:30 PM,7:30 PM,11:30 PM
4634,663,Mon,9:30 AM to 11:30 PM,9:30 AM,11:30 PM
4635,663,Tue,9:30 AM to 11:30 PM,9:30 AM,11:30 PM
4636,663,Wed,9:30 AM to 11:30 PM,9:30 AM,11:30 PM
4637,663,Thu,9:30 AM to 11:30 PM,9:30 AM,11:30 PM
4638,663,Fri,9:30 AM to 11:30 PM,9:30 AM,11:30 PM
4639,663,Sat,9:30 AM to 11:30 PM,9:30 AM,11:30 PM
4640,663,Sun,9:30 AM to 11:30 PM,9:30 AM,11:30 PM
4641,664,Mon,11 AM to 11 PM,11:00 AM,11:00 PM
4642,664,Tue,11 AM to 11 PM,11:00 AM,11:00 PM
4643,664,Wed,11 AM to 11 PM,11:00 AM,11:00 PM
4644,664,Thu,11 AM to 11 PM,11:00 AM,11:00 PM
4645,664,Fri,11 AM to 11 PM,11:00 AM,11:00 PM
4646,664,Sat,11 AM to 11 PM,11:00 AM,11:00 PM
4647,664,Sun,11 AM to 11 PM,11:00 AM,11:00 PM
4648,665,Mon,11 AM to 11:30 PM,11:00 AM,11:30 PM
4649,665,Tue,11 AM to 11:30 PM,11:00 AM,11:30 PM
4650,665,Wed,11 AM to 11:30 PM,11:00 AM,11:30 PM
4651,665,Thu,11 AM to 11:30 PM,11:00 AM,11:30 PM
4652,665,Fri,11 AM to 11:30 PM,11:00 AM,11:30 PM
4653,665,Sat,11 AM to 11:30 PM,11:00 AM,11:30 PM
4654,665,Sun,11 AM to 11:30 PM,11:00 AM,11:30 PM
4655,666,Mon,11 AM to 11:30 PM,11:00 AM,11:30 PM
4656,666,Tue,11 AM to 11:30 PM,11:00 AM,11:30 PM
4657,666,Wed,11 AM to 11:30 PM,11:00 AM,11:30 PM
4658,666,Thu,11 AM to 11:30 PM,11:00 AM,11:30 PM
4659,666,Fri,11 AM to 11:30 PM,11:00 AM,11:30 PM
4660,666,Sat,11 AM to 11:30 PM,11:00 AM,11:30 PM
4661,666,Sun,11 AM to 11:30 PM,11:00 AM,11:30 PM
4662,667,Mon,7:30 AM to 10:30 PM,7:30 AM,10:30 PM
4663,667,Tue,7:30 AM to 10:30 PM,7:30 AM,10:30 PM
4664,667,Wed,7:30 AM to 10:30 PM,7:30 AM,10:30 PM
4665,667,Thu,7:30 AM to 10:30 PM,7:30 AM,10:30 PM
4666,667,Fri,7 AM to 11 PM,7:00 AM,11:00 PM
4667,667,Sat,7:30 AM to 10:30 PM,7:30 AM,10:30 PM
4668,667,Sun,7:30 AM to 10:30 PM,7:30 AM,10:30 PM
4669,668,Mon,12 Noon to 3 PM,12:00 PM,3:00 PM
4670,668,Tue,12 Noon to 3 PM,12:00 PM,3:00 PM
4671,668,Wed,12 Noon to 3 PM,12:00 PM,3:00 PM
4672,668,Thu,12 Noon to 3 PM,12:00 PM,3:00 PM
4673,668,Fri,12 Noon to 3 PM,12:00 PM,3:00 PM
4674,668,Sat,12 Noon to 3 PM,12:00 PM,3:00 PM
4675,668,Sun,12 Noon to 3 PM,12:00 PM,3:00 PM
4676,669,Mon,12 Noon to 3 PM,12:00 PM,3:00 PM
4677,669,Tue,12 Noon to 3 PM,12:00 PM,3:00 PM
4678,669,Wed,12 Noon to 3 PM,12:00 PM,3:00 PM
4679,669,Thu,12 Noon to 3 PM,12:00 PM,3:00 PM
4680,669,Fri,12 Noon to 3 PM,12:00 PM,3:00 PM
4681,669,Sat,12 Noon to 3 PM,12:00 PM,3:00 PM
4682,669,Sun,12 Noon to 3 PM,12:00 PM,3:00 PM
4683,670,Mon,7 AM to 12 Midnight,7:00 AM,12:00 AM
4684,670,Tue,7 AM to 12 Midnight,7:00 AM,12:00 AM
4685,670,Wed,7 AM to 12 Midnight,7:00 AM,12:00 AM
4686,670,Thu,7 AM to 12 Midnight,7:00 AM,12:00 AM
4687,670,Fri,7 AM to 12 Midnight,7:00 AM,12:00 AM
4688,670,Sat,7 AM to 12 Midnight,7:00 AM,12:00 AM
4689,670,Sun,7 AM to 12 Midnight,7:00 AM,12:00 AM
4690,671,Mon,12 Noon to 1 AM,12:00 PM,1:00 AM
4691,671,Tue,12 Noon to 1 AM,12:00 PM,1:00 AM
4692,671,Wed,12 Noon to 1 AM,12:00 PM,1:00 AM
4693,671,Thu,12 Noon to 1 AM,12:00 PM,1:00 AM
4694,671,Fri,12 Noon to 1 AM,12:00 PM,1:00 AM
4695,671,Sat,12 Noon to 1 AM,12:00 PM,1:00 AM
4696,671,Sun,12 Noon to 1 AM,12:00 PM,1:00 AM
4697,672,Mon,12:30 PM to 11 PM,12:30 PM,11:00 PM
4698,672,Tue,12:30 PM to 11 PM,12:30 PM,11:00 PM
4699,672,Wed,12:30 PM to 11 PM,12:30 PM,11:00 PM
4700,672,Thu,12:30 PM to 11 PM,12:30 PM,11:00 PM
4701,672,Fri,12:30 PM to 11 PM,12:30 PM,11:00 PM
4702,672,Sat,12:30 PM to 11 PM,12:30 PM,11:00 PM
4703,672,Sun,12:30 PM to 11 PM,12:30 PM,11:00 PM
4704,673,Mon,11:30 AM to 3:30 PM,11:30 AM,3:30 PM
4705,673,Tue,11:30 AM to 3:30 PM,11:30 AM,3:30 PM
4706,673,Wed,11:30 AM to 3:30 PM,11:30 AM,3:30 PM
4707,673,Thu,11:30 AM to 3:30 PM,11:30 AM,3:30 PM
4708,673,Fri,11:30 AM to 3:30 PM,11:30 AM,3:30 PM
4709,673,Sat,11:30 AM to 3:30 PM,11:30 AM,3:30 PM
4710,673,Sun,11:30 AM to 3:30 PM,11:30 AM,3:30 PM
4711,674,Mon,12:30 PM to 1 AM,12:30 PM,1:00 AM
4712,674,Tue,12:30 PM to 1 AM,12:30 PM,1:00 AM
4713,674,Wed,12:30 PM to 1 AM,12:30 PM,1:00 AM
4714,674,Thu,12:30 PM to 1 AM,12:30 PM,1:00 AM
4715,674,Fri,12:30 PM to 1 AM,12:30 PM,1:00 AM
4716,674,Sat,12:30 PM to 1 AM,12:30 PM,1:00 AM
4717,674,Sun,12:30 PM to 1 AM,12:30 PM,1:00 AM
4718,675,Mon,12 Noon to 1:30 AM,12:00 PM,1:30 AM
4719,675,Tue,12 Noon to 1:30 AM,12:00 PM,1:30 AM
4720,675,Wed,12 Noon to 1:30 AM,12:00 PM,1:30 AM
4721,675,Thu,12 Noon to 1:30 AM,12:00 PM,1:30 AM
4722,675,Fri,12 Noon to 1:30 AM,12:00 PM,1:30 AM
4723,675,Sat,12 Noon to 1:30 AM,12:00 PM,1:30 AM
4724,675,Sun,12 Noon to 5 AM,12:00 PM,5:00 AM
4725,676,Mon,12 Noon to 1:30 AM,12:00 PM,1:30 AM
4726,676,Tue,12 Noon to 1:30 AM,12:00 PM,1:30 AM
4727,676,Wed,12 Noon to 1:30 AM,12:00 PM,1:30 AM
4728,676,Thu,12 Noon to 1:30 AM,12:00 PM,1:30 AM
4729,676,Fri,12 Noon to 1:30 AM,12:00 PM,1:30 AM
4730,676,Sat,12 Noon to 1:30 AM,12:00 PM,1:30 AM
4731,676,Sun,12 Noon to 1:30 AM,12:00 PM,1:30 AM
4732,677,Mon,7 AM to 11 PM,7:00 AM,11:00 PM
4733,677,Tue,7 AM to 11 PM,7:00 AM,11:00 PM
4734,677,Wed,7 AM to 11 PM,7:00 AM,11:00 PM
4735,677,Thu,7 AM to 11 PM,7:00 AM,11:00 PM
4736,677,Fri,7 AM to 11 PM,7:00 AM,11:00 PM
4737,677,Sat,7 AM to 11 PM,7:00 AM,11:00 PM
4738,677,Sun,7 AM to 11 PM,7:00 AM,11:00 PM
4739,678,Mon,7:30 PM to 11:30 PM,7:30 PM,11:30 PM
4740,678,Tue,7:30 PM to 11:30 PM,7:30 PM,11:30 PM
4741,678,Wed,7:30 PM to 11:30 PM,7:30 PM,11:30 PM
4742,678,Thu,7:30 PM to 11:30 PM,7:30 PM,11:30 PM
4743,678,Fri,7:30 PM to 11:30 PM,7:30 PM,11:30 PM
4744,678,Sat,12:30 PM to 3:30 PM,12:30 PM,3:30 PM
4745,678,Sun,12:30 PM to 3:30 PM,12:30 PM,3:30 PM
4746,679,Mon,1:30 PM to 4 AM,1:30 PM,4:00 AM
4747,679,Tue,1:30 PM to 4 AM,1:30 PM,4:00 AM
4748,679,Wed,1:30 PM to 4 AM,1:30 PM,4:00 AM
4749,679,Thu,1:30 PM to 4 AM,1:30 PM,4:00 AM
4750,679,Fri,1:30 PM to 4 AM,1:30 PM,4:00 AM
4751,679,Sat,1:30 PM to 4 AM,1:30 PM,4:00 AM
4752,679,Sun,1:30 PM to 4 AM,1:30 PM,4:00 AM
4753,680,Mon,11 AM to 3:30 AM,11:00 AM,3:30 AM
4754,680,Tue,11 AM to 3:30 AM,11:00 AM,3:30 AM
4755,680,Wed,11 AM to 3:30 AM,11:00 AM,3:30 AM
4756,680,Thu,11 AM to 3:30 AM,11:00 AM,3:30 AM
4757,680,Fri,11 AM to 3:30 AM,11:00 AM,3:30 AM
4758,680,Sat,11 AM to 3:30 AM,11:00 AM,3:30 AM
4759,680,Sun,11 AM to 3:30 AM,11:00 AM,3:30 AM
4760,681,Mon,11 AM to 12 Midnight,11:00 AM,12:00 AM
4761,681,Tue,11 AM to 12 Midnight,11:00 AM,12:00 AM
4762,681,Wed,11 AM to 12 Midnight,11:00 AM,12:00 AM
4763,681,Thu,11 AM to 12 Midnight,11:00 AM,12:00 AM
4764,681,Fri,11 AM to 12 Midnight,11:00 AM,12:00 AM
4765,681,Sat,11 AM to 12 Midnight,11:00 AM,12:00 AM
4766,681,Sun,11 AM to 12 Midnight,11:00 AM,12:00 AM
4767,682,Mon,6:30 PM to 11:30 PM,6:30 PM,11:30 PM
4768,682,Tue,6:30 PM to 11:30 PM,6:30 PM,11:30 PM
4769,682,Wed,6:30 PM to 11:30 PM,6:30 PM,11:30 PM
4770,682,Thu,6:30 PM to 11:30 PM,6:30 PM,11:30 PM
4771,682,Fri,6:30 PM to 11:30 PM,6:30 PM,11:30 PM
4772,682,Sat,6:30 PM to 12 Midnight,6:30 PM,12:00 AM
4773,682,Sun,6:30 PM to 12 Midnight,6:30 PM,12:00 AM
4774,683,Mon,9 AM to 10 PM,9:00 AM,10:00 PM
4775,683,Tue,9 AM to 10 PM,9:00 AM,10:00 PM
4776,683,Wed,9 AM to 10 PM,9:00 AM,10:00 PM
4777,683,Thu,9 AM to 10 PM,9:00 AM,10:00 PM
4778,683,Fri,9 AM to 10 PM,9:00 AM,10:00 PM
4779,683,Sat,9 AM to 10 PM,9:00 AM,10:00 PM
4780,683,Sun,9 AM to 10 PM,9:00 AM,10:00 PM
4781,684,Mon,3 PM to 1:30 AM,3:00 PM,1:30 AM
4782,684,Tue,3 PM to 1:30 AM,3:00 PM,1:30 AM
4783,684,Wed,3 PM to 1:30 AM,3:00 PM,1:30 AM
4784,684,Thu,3 PM to 1:30 AM,3:00 PM,1:30 AM
4785,684,Fri,3 PM to 1:30 AM,3:00 PM,1:30 AM
4786,684,Sat,3 PM to 1:30 AM,3:00 PM,1:30 AM
4787,684,Sun,3 PM to 1:30 AM,3:00 PM,1:30 AM
4788,685,Mon,11 AM to 11 PM,11:00 AM,11:00 PM
4789,685,Tue,11 AM to 11 PM,11:00 AM,11:00 PM
4790,685,Wed,11 AM to 11 PM,11:00 AM,11:00 PM
4791,685,Thu,11 AM to 11 PM,11:00 AM,11:00 PM
4792,685,Fri,11 AM to 11 PM,11:00 AM,11:00 PM
4793,685,Sat,11 AM to 11 PM,11:00 AM,11:00 PM
4794,685,Sun,11 AM to 11 PM,11:00 AM,11:00 PM
4795,686,Mon,11 AM to 11 PM,11:00 AM,11:00 PM
4796,686,Tue,11 AM to 11 PM,11:00 AM,11:00 PM
4797,686,Wed,11 AM to 11 PM,11:00 AM,11:00 PM
4798,686,Thu,11 AM to 11 PM,11:00 AM,11:00 PM
4799,686,Fri,11 AM to 11 PM,11:00 AM,11:00 PM
4800,686,Sat,11 AM to 11 PM,11:00 AM,11:00 PM
4801,686,Sun,11 AM to 11 PM,11:00 AM,11:00 PM
4802,687,Mon,11 AM to 11 PM,11:00 AM,11:00 PM
4803,687,Tue,11 AM to 11 PM,11:00 AM,11:00 PM
4804,687,Wed,11 AM to 11 PM,11:00 AM,11:00 PM
4805,687,Thu,11 AM to 11 PM,11:00 AM,11:00 PM
4806,687,Fri,11 AM to 11 PM,11:00 AM,11:00 PM
